Filename PupX PupY PupR PupQ IriX IriY IriR IriQ PuEX PuEY PuEA PuEB PuET PuEQ IrEX IrEY IrEA IrEB IrET IrEQ OPrUpA OPrUpX OPrUpY OPrUpQ 
2568(r-1-3)110707-115400_e_00_0003.bmp 319 242 58 71 317 242 130 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 161 53 
2568(r-1-3)110707-115400_e_00_0004.bmp 318 241 65 74 318 241 129 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 319 156 46 
2568(r-1-3)110707-115400_e_00_0005.bmp 321 240 62 82 319 240 132 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 319 156 56 
2568(r-1-3)110707-115400_e_00_0006.bmp 319 241 60 69 319 241 134 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 319 160 63 
2568(r-1-3)110707-115400_e_00_0007.bmp 319 244 62 77 318 244 134 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 310 162 60 
2568(r-1-3)110707-115400_e_01_0000.bmp 319 242 64 69 319 242 129 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 312 146 55 
2568(r-1-3)110707-115400_e_01_0001.bmp 318 240 61 97 318 240 127 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 311 144 57 
2568(r-1-3)110707-115400_e_01_0002.bmp 319 241 63 64 319 241 128 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 311 148 62 
2568(r-1-3)110707-115400_e_01_0003.bmp 319 243 61 67 319 243 130 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 311 150 61 
2568(r-1-3)110707-115400_e_01_0004.bmp 324 242 61 98 324 242 131 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 138 55 
2568(r-1-3)110707-115400_e_01_0005.bmp 318 242 62 95 318 242 134 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 310 143 54 
2568(r-1-3)110707-115400_e_01_0006.bmp 319 242 64 66 320 242 137 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 313 145 52 
2568(r-1-3)110707-115400_e_01_0007.bmp 319 241 63 67 319 241 136 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 311 145 49 
2569(r-1-3)110707-115400_e_00_0000.bmp 319 241 54 65 314 241 106 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 303 167 30 
2569(r-1-3)110707-115400_e_00_0001.bmp 318 243 56 52 312 243 109 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 296 168 30 
2569(r-1-3)110707-115400_e_00_0002.bmp 323 243 58 67 318 246 109 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 284 175 30 
2569(r-1-3)110707-115400_e_00_0003.bmp 320 241 57 58 315 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 290 190 28 
2569(r-1-3)110707-115400_e_00_0004.bmp 317 241 59 77 312 241 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 296 184 32 
2569(r-1-3)110707-115400_e_00_0005.bmp 320 241 60 55 316 241 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 291 183 25 
2569(r-1-3)110707-115400_e_00_0006.bmp 317 240 59 57 313 240 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 297 182 27 
2569(r-1-3)110707-115400_e_01_0000.bmp 319 242 59 53 324 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 343 166 30 
2569(r-1-3)110707-115400_e_01_0001.bmp 318 243 59 79 324 243 107 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 331 163 34 
2569(r-1-3)110707-115400_e_01_0002.bmp 319 244 56 81 324 244 108 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 330 183 32 
2569(r-1-3)110707-115400_e_01_0003.bmp 315 241 60 73 320 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 316 182 27 
2569(r-1-3)110707-115400_e_01_0004.bmp 319 242 61 68 323 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 181 31 
2569(r-1-3)110707-115400_e_01_0005.bmp 320 240 63 66 324 240 113 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 308 140 30 
2569(r-1-3)110707-115400_e_01_0006.bmp 320 241 63 66 323 241 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 178 34 
2571(r-1-3)110707-115400_e_00_0000.bmp 319 241 64 86 319 241 133 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 338 159 25 
2571(r-1-3)110707-115400_e_00_0001.bmp 321 241 58 94 320 241 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 338 159 37 
2571(r-1-3)110707-115400_e_00_0002.bmp 320 242 55 74 320 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 329 163 23 
2571(r-1-3)110707-115400_e_00_0003.bmp 316 245 56 95 315 245 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 165 36 
2571(r-1-3)110707-115400_e_00_0004.bmp 322 240 53 93 321 240 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 163 27 
2571(r-1-3)110707-115400_e_00_0005.bmp 320 242 59 31 321 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 168 1 
2571(r-1-3)110707-115400_e_00_0006.bmp 318 241 60 92 316 241 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 334 158 27 
2571(r-1-3)110707-115400_e_00_0007.bmp 320 243 62 81 321 243 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 159 27 
2571(r-1-3)110707-115400_e_00_0008.bmp 319 242 59 93 318 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 336 160 25 
2571(r-1-3)110707-115400_e_00_0009.bmp 318 243 63 94 317 243 117 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 330 166 27 
2571(r-1-3)110707-115400_e_01_0000.bmp 318 243 65 83 318 243 134 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 301 164 31 
2571(r-1-3)110707-115400_e_01_0001.bmp 320 242 61 83 320 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 303 165 26 
2571(r-1-3)110707-115400_e_01_0002.bmp 321 243 58 81 321 243 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 304 171 37 
2571(r-1-3)110707-115400_e_01_0003.bmp 322 242 56 98 322 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 296 165 30 
2571(r-1-3)110707-115400_e_01_0004.bmp 320 244 55 91 321 244 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 295 170 35 
2571(r-1-3)110707-115400_e_01_0005.bmp 318 242 56 91 319 242 119 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 294 171 23 
2571(r-1-3)110707-115400_e_01_0006.bmp 320 241 64 82 320 241 119 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 295 162 28 
2571(r-1-3)110707-115400_e_01_0007.bmp 318 242 64 76 318 242 119 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 293 165 30 
2571(r-1-3)110707-115400_e_01_0008.bmp 319 242 63 60 319 242 119 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 294 167 27 
2571(r-1-3)110707-115400_e_01_0009.bmp 318 244 65 61 318 244 120 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 292 196 20 
2572(r-1-3)110707-115400_e_00_0000.bmp 319 242 46 100 316 242 137 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 353 149 21 
2572(r-1-3)110707-115400_e_00_0001.bmp 320 241 39 100 316 241 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 334 163 29 
2572(r-1-3)110707-115400_e_00_0002.bmp 319 242 37 100 314 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 174 34 
2572(r-1-3)110707-115400_e_00_0003.bmp 319 242 37 90 315 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 369 161 30 
2572(r-1-3)110707-115400_e_00_0004.bmp 320 242 36 90 317 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 370 172 30 
2572(r-1-3)110707-115400_e_00_0005.bmp 321 242 42 100 317 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 344 179 26 
2572(r-1-3)110707-115400_e_00_0006.bmp 321 242 43 100 316 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 344 176 26 
2572(r-1-3)110707-115400_e_00_0007.bmp 321 242 41 100 316 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 335 185 25 
2572(r-1-3)110707-115400_e_00_0008.bmp 318 242 41 100 315 242 114 77 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 183 24 
2572(r-1-3)110707-115400_e_00_0009.bmp 318 242 41 100 314 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 180 1 
2572(r-1-3)110707-115400_e_00_0010.bmp 319 240 44 100 314 240 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 341 172 27 
2572(r-1-3)110707-115400_e_01_0000.bmp 319 242 45 100 325 242 135 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 344 163 25 
2572(r-1-3)110707-115400_e_01_0001.bmp 320 242 35 100 326 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 166 28 
2572(r-1-3)110707-115400_e_01_0002.bmp 320 242 38 100 326 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 170 24 
2572(r-1-3)110707-115400_e_01_0003.bmp 321 242 36 100 327 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 328 164 34 
2572(r-1-3)110707-115400_e_01_0004.bmp 320 242 36 100 325 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 171 31 
2572(r-1-3)110707-115400_e_01_0005.bmp 320 242 37 100 325 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 181 1 
2572(r-1-3)110707-115400_e_01_0006.bmp 320 242 39 100 323 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 159 25 
2572(r-1-3)110707-115400_e_01_0007.bmp 320 242 38 100 324 242 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 170 26 
2572(r-1-3)110707-115400_e_01_0008.bmp 320 243 40 100 324 243 113 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 179 1 
2572(r-1-3)110707-115400_e_01_0009.bmp 321 242 44 100 324 242 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 179 28 
2572(r-1-3)110707-115400_e_01_0010.bmp 319 243 40 100 324 243 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 172 29 
2572(r-1-3)110707-115400_e_01_0011.bmp 318 241 46 100 322 241 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 168 22 
2573(r-1-3)110707-115400_e_00_0000.bmp 320 242 62 64 313 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 160 33 
2573(r-1-3)110707-115400_e_00_0001.bmp 321 242 53 94 315 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 171 40 
2573(r-1-3)110707-115400_e_00_0002.bmp 319 238 49 100 315 238 106 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 173 1 
2573(r-1-3)110707-115400_e_00_0003.bmp 318 242 50 100 313 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 170 27 
2573(r-1-3)110707-115400_e_00_0004.bmp 320 243 54 48 316 243 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 325 178 36 
2573(r-1-3)110707-115400_e_00_0005.bmp 318 242 55 75 313 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 173 23 
2573(r-1-3)110707-115400_e_00_0006.bmp 319 242 47 100 315 242 105 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 325 165 36 
2573(r-1-3)110707-115400_e_00_0007.bmp 320 242 50 100 315 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 167 32 
2573(r-1-3)110707-115400_e_00_0008.bmp 318 242 49 100 313 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 168 35 
2573(r-1-3)110707-115400_e_00_0009.bmp 320 241 53 87 316 241 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 334 162 25 
2573(r-1-3)110707-115400_e_01_0000.bmp 318 242 59 97 323 242 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 157 27 
2573(r-1-3)110707-115400_e_01_0001.bmp 318 242 50 100 323 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 169 27 
2573(r-1-3)110707-115400_e_01_0002.bmp 319 242 50 100 323 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 169 30 
2573(r-1-3)110707-115400_e_01_0003.bmp 319 241 50 100 324 241 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 308 180 26 
2573(r-1-3)110707-115400_e_01_0004.bmp 319 242 55 81 323 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 306 173 23 
2573(r-1-3)110707-115400_e_01_0005.bmp 319 243 52 95 322 243 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 314 168 31 
2573(r-1-3)110707-115400_e_01_0006.bmp 319 242 47 100 323 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 164 35 
2573(r-1-3)110707-115400_e_01_0007.bmp 318 243 50 100 322 243 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 166 32 
2573(r-1-3)110707-115400_e_01_0008.bmp 318 242 48 100 321 242 104 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 321 162 37 
2573(r-1-3)110707-115400_e_01_0009.bmp 318 242 54 92 322 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 168 26 
2574(r-1-3)110707-115400_e_00_0000.bmp 317 240 57 83 311 240 116 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 137 1 
2574(r-1-3)110707-115400_e_00_0001.bmp 318 242 56 77 313 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 150 29 
2574(r-1-3)110707-115400_e_00_0002.bmp 320 243 60 53 314 243 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 152 21 
2574(r-1-3)110707-115400_e_00_0003.bmp 318 242 58 60 312 242 119 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 340 149 23 
2574(r-1-3)110707-115400_e_00_0004.bmp 329 253 58 59 322 253 119 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 329 162 27 
2574(r-1-3)110707-115400_e_00_0005.bmp 319 242 54 75 312 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 365 162 29 
2574(r-1-3)110707-115400_e_00_0006.bmp 318 241 56 81 313 241 116 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 337 167 24 
2574(r-1-3)110707-115400_e_00_0007.bmp 321 244 55 61 314 244 112 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 367 168 32 
2574(r-1-3)110707-115400_e_00_0008.bmp 319 244 52 63 313 244 114 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 384 168 39 
2574(r-1-3)110707-115400_e_00_0009.bmp 318 242 52 49 313 242 114 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 179 31 
2574(r-1-3)110707-115400_e_01_0000.bmp 319 241 60 83 323 241 117 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 166 1 
2574(r-1-3)110707-115400_e_01_0001.bmp 319 242 58 71 323 242 119 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 159 32 
2574(r-1-3)110707-115400_e_01_0002.bmp 319 241 61 82 323 241 120 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 153 31 
2574(r-1-3)110707-115400_e_01_0003.bmp 319 242 60 74 324 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 324 157 27 
2574(r-1-3)110707-115400_e_01_0004.bmp 319 243 56 82 323 243 114 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 168 1 
2574(r-1-3)110707-115400_e_01_0005.bmp 318 242 57 87 322 242 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 146 38 
2574(r-1-3)110707-115400_e_01_0006.bmp 319 242 58 82 323 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 167 1 
2574(r-1-3)110707-115400_e_01_0007.bmp 317 243 52 61 321 243 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 313 168 32 
2574(r-1-3)110707-115400_e_01_0008.bmp 319 242 55 56 324 242 112 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 158 28 
2574(r-1-3)110707-115400_e_01_0009.bmp 320 243 55 73 324 243 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 325 159 32 
2576(r-1-3)110707-115400_e_00_0000.bmp 318 242 42 100 312 242 103 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 178 33 
2576(r-1-3)110707-115400_e_00_0001.bmp 321 242 40 100 315 242 102 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 175 33 
2576(r-1-3)110707-115400_e_00_0002.bmp 320 242 38 100 314 242 101 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 327 171 28 
2576(r-1-3)110707-115400_e_00_0003.bmp 318 242 36 100 313 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 332 180 35 
2576(r-1-3)110707-115400_e_00_0004.bmp 320 242 34 100 314 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 175 33 
2576(r-1-3)110707-115400_e_00_0005.bmp 319 242 35 100 313 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 332 176 34 
2576(r-1-3)110707-115400_e_00_0006.bmp 317 242 36 100 313 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 181 32 
2576(r-1-3)110707-115400_e_00_0007.bmp 320 242 36 100 314 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 181 31 
2576(r-1-3)110707-115400_e_00_0008.bmp 319 242 37 100 313 242 98 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 340 174 37 
2576(r-1-3)110707-115400_e_00_0009.bmp 319 242 37 100 313 242 97 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 332 180 32 
2576(r-1-3)110707-115400_e_00_0010.bmp 320 243 35 100 313 243 101 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 176 39 
2576(r-1-3)110707-115400_e_01_0000.bmp 321 242 42 100 323 242 106 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 306 177 32 
2576(r-1-3)110707-115400_e_01_0001.bmp 321 241 39 100 323 241 102 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 306 171 30 
2576(r-1-3)110707-115400_e_01_0002.bmp 319 242 39 100 321 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 304 169 27 
2576(r-1-3)110707-115400_e_01_0003.bmp 318 242 36 100 321 242 100 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 298 177 28 
2576(r-1-3)110707-115400_e_01_0004.bmp 318 243 34 100 321 243 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 305 176 28 
2576(r-1-3)110707-115400_e_01_0005.bmp 318 241 36 100 322 241 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 288 177 28 
2576(r-1-3)110707-115400_e_01_0006.bmp 319 242 35 100 322 242 98 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 305 180 33 
2576(r-1-3)110707-115400_e_01_0007.bmp 319 243 37 100 321 243 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 299 180 26 
2576(r-1-3)110707-115400_e_01_0008.bmp 320 242 36 100 322 242 98 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 299 181 31 
2576(r-1-3)110707-115400_e_01_0009.bmp 320 242 38 100 322 242 99 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 300 177 31 
2576(r-1-3)110707-115400_e_01_0010.bmp 318 241 37 100 321 241 101 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 299 178 37 
2577(r-1-3)110707-115400_e_00_0000.bmp 321 242 49 100 321 242 103 74 0 0 0 0 0 0 0 0 0 0 0 0 2097 331 163 34 
2577(r-1-3)110707-115400_e_00_0001.bmp 322 242 46 100 314 242 109 76 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 164 29 
2577(r-1-3)110707-115400_e_00_0002.bmp 318 242 47 100 310 242 108 76 0 0 0 0 0 0 0 0 0 0 0 0 2097 328 169 32 
2577(r-1-3)110707-115400_e_00_0003.bmp 322 241 49 100 315 241 110 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 333 166 28 
2577(r-1-3)110707-115400_e_00_0004.bmp 322 242 44 100 314 242 109 76 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 160 26 
2577(r-1-3)110707-115400_e_00_0005.bmp 322 242 46 100 314 242 108 76 0 0 0 0 0 0 0 0 0 0 0 0 2097 332 167 24 
2577(r-1-3)110707-115400_e_00_0006.bmp 319 241 44 100 313 241 106 78 0 0 0 0 0 0 0 0 0 0 0 0 3146 313 164 21 
2577(r-1-3)110707-115400_e_00_0007.bmp 319 242 44 100 310 242 101 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 323 161 30 
2577(r-1-3)110707-115400_e_01_0000.bmp 318 242 58 67 324 242 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 164 42 
2577(r-1-3)110707-115400_e_01_0001.bmp 318 243 52 72 323 243 110 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 323 166 39 
2577(r-1-3)110707-115400_e_01_0002.bmp 318 242 53 78 322 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 323 166 37 
2577(r-1-3)110707-115400_e_01_0003.bmp 320 241 53 68 326 241 109 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 327 163 35 
2577(r-1-3)110707-115400_e_01_0004.bmp 318 242 47 93 324 242 110 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 163 36 
2577(r-1-3)110707-115400_e_01_0005.bmp 317 238 50 96 322 238 108 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 328 169 40 
2577(r-1-3)110707-115400_e_01_0006.bmp 319 242 56 71 324 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 325 166 44 
2577(r-1-3)110707-115400_e_01_0007.bmp 320 245 43 100 329 245 99 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 313 166 35 
2578(r-1-3)110707-115400_e_00_0000.bmp 319 242 44 100 316 242 109 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 265 174 22 
2578(r-1-3)110707-115400_e_00_0001.bmp 321 243 45 100 317 243 106 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 283 174 23 
2578(r-1-3)110707-115400_e_00_0002.bmp 319 242 43 100 314 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 175 26 
2578(r-1-3)110707-115400_e_00_0003.bmp 318 243 53 96 315 243 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 351 176 38 
2578(r-1-3)110707-115400_e_00_0004.bmp 320 242 53 96 316 242 122 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 352 166 29 
2578(r-1-3)110707-115400_e_00_0005.bmp 321 244 58 96 317 244 129 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 389 172 23 
2578(r-1-3)110707-115400_e_00_0006.bmp 321 242 55 95 317 242 125 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 163 1 
2578(r-1-3)110707-115400_e_00_0007.bmp 319 241 55 88 316 241 128 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 165 1 
2578(r-1-3)110707-115400_e_00_0008.bmp 323 240 59 96 320 240 130 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 338 144 25 
2578(r-1-3)110707-115400_e_00_0009.bmp 321 241 59 95 316 241 130 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 351 154 21 
2578(r-1-3)110707-115400_e_00_0010.bmp 317 243 60 94 313 243 132 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 349 161 28 
2578(r-1-3)110707-115400_e_00_0011.bmp 320 244 61 93 316 244 133 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 353 162 27 
2578(r-1-3)110707-115400_e_00_0012.bmp 319 243 59 94 315 243 132 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 386 170 33 
2578(r-1-3)110707-115400_e_01_0000.bmp 319 244 46 100 322 244 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 296 166 26 
2578(r-1-3)110707-115400_e_01_0001.bmp 319 242 44 100 323 242 107 100 0 0 0 0 0 0 0 0 0 0 0 0 0 320 243 1 
2578(r-1-3)110707-115400_e_01_0002.bmp 320 242 44 100 323 242 108 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 297 173 24 
2578(r-1-3)110707-115400_e_01_0003.bmp 321 242 46 100 324 242 118 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 298 171 33 
2578(r-1-3)110707-115400_e_01_0004.bmp 319 242 48 100 323 242 121 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 307 161 24 
2578(r-1-3)110707-115400_e_01_0005.bmp 319 244 53 96 323 244 126 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 318 123 14 
2578(r-1-3)110707-115400_e_01_0006.bmp 318 243 54 96 322 243 126 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 305 151 20 
2578(r-1-3)110707-115400_e_01_0007.bmp 319 243 55 89 323 243 129 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 307 154 23 
2578(r-1-3)110707-115400_e_01_0008.bmp 318 244 55 97 322 244 127 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 315 152 23 
2578(r-1-3)110707-115400_e_01_0009.bmp 319 242 59 86 323 242 130 100 0 0 0 0 0 0 0 0 0 0 0 0 1049 323 151 28 
2578(r-1-3)110707-115400_e_01_0010.bmp 319 243 59 97 322 243 130 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 322 148 27 
2578(r-1-3)110707-115400_e_01_0011.bmp 318 242 60 96 321 242 132 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 321 147 28 
2578(r-1-3)110707-115400_e_01_0012.bmp 319 242 58 97 324 242 133 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 317 145 30 
2579(r-1-3)110707-115400_e_00_0000.bmp 319 243 48 100 315 243 97 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 328 189 31 
2579(r-1-3)110707-115400_e_00_0001.bmp 323 241 54 96 319 241 102 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 325 176 33 
2579(r-1-3)110707-115400_e_00_0002.bmp 320 241 60 83 316 241 112 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 325 175 30 
2579(r-1-3)110707-115400_e_00_0003.bmp 318 244 61 77 314 244 111 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 324 176 31 
2579(r-1-3)110707-115400_e_00_0004.bmp 322 242 60 94 318 242 111 100 0 0 0 0 0 0 0 0 0 0 0 0 3146 319 171 29 
2579(r-1-3)110707-115400_e_00_0005.bmp 320 241 61 69 317 241 113 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 327 173 26 
2579(r-1-3)110707-115400_e_00_0006.bmp 319 243 59 66 316 243 115 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 326 175 29 
2579(r-1-3)110707-115400_e_00_0007.bmp 319 243 61 57 316 243 116 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 325 165 33 
2579(r-1-3)110707-115400_e_00_0008.bmp 319 243 60 66 315 243 117 100 0 0 0 0 0 0 0 0 0 0 0 0 2097 316 166 27 
